Date,Species.ID,Length,Gear.Type,Data.Type,Year,Length Type,Sex,Special,MPA,FisheryDependent
11/1/15,ACANCH,23.39603331,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.83574362,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.29844109,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,23.34667528,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20.91271277,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24.29446647,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.75510042,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,21.62445807,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.0423838,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.47432188,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.32716352,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,23.45648141,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.08520371,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.34741201,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.81840846,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,23.62855628,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,23.19381724,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24.06533038,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24.72637158,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,22.60288847,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,23.000961,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,21.63109616,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,24,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,10,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18.47448921,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18.61249487,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,19.07739941,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,19.93690323,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20.27342845,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,21.22141598,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,17.38103457,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,17.52357373,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,19.77430901,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18.02467605,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18.13750059,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,18.00276278,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20.00495994,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20.82119816,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,19.42301125,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,17.7228352,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,19.30601789,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20.06529511,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20.86196866,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCH,20.29745409,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,8,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.74326741,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.83709734,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.83918795,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.68414033,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.08666328,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.88508462,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.69229473,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,5,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.27257333,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.46927204,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.24429924,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.02380513,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.7893308,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.06394524,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.15441023,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.62133651,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.94779953,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.75860883,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.45755691,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.02741905,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.04479827,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.32636429,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,10,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,10,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,8,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.203761497,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.879853911,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.997815095,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.290993178,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.254593723,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2.295944037,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.354330618,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.098013315,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,2,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.13973833,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.47645016,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.82311064,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.45789856,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.72157598,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.46702123,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.36584997,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.21138171,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.60222133,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,26.24495089,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.83014388,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.88771932,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,26.86937024,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,26.13430496,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,26.42505833,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.69330194,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,26.19525743,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,27.63168255,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.976734,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.74837692,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.73498976,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,26.03313063,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25.21880485,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25.38194429,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.09456757,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.89783826,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24.18869668,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25.0591148,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,26.1384788,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.89216451,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.91146129,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.34840115,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.52392122,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.97893093,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,25,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.5628377,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.22631285,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22.68192454,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23.66388018,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.67724737,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.1362795,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.62961746,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.89412792,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.6069504,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.50377879,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.82531206,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.88133906,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.2340224,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.49882593,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.19157438,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.42363464,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.63000225,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.10475813,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.32155706,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.16342257,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.45299614,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.6780788,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.7903606,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,4,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.873025125,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.785460953,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.443766258,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.628417499,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.808393528,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.006094247,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,3.378490876,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.73646889,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.46361134,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.98632958,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.61372902,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,27.3159,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,28.25373496,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,27.57570925,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,26.38084379,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,27.67469436,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,28.86702137,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,27.09850893,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,30,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.82484887,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.78428906,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.60232678,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.74469168,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.1079326,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.23138369,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.37847929,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.26362133,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.9149964,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.15531369,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.39268342,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.56946767,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.2534541,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.23337967,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.48505648,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.73218709,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.62172613,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.0001975,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.15323657,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.95979766,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.7511831,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.29510035,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.05053071,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.54766045,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.27337197,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.59757178,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.88967271,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.79140889,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.49333016,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.44077823,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.51655199,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.08986114,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.57624953,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.51742136,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.56710963,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.47284595,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.27759569,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.11812701,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.4906916,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.50938339,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.65695314,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.83352871,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.94904643,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.17182639,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.59945605,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,5,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.48391624,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.84303909,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.16387081,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.77644385,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.12670923,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12.97341133,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.12072963,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.81784748,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16.5328487,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15.19004971,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.42013348,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.49596676,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.61954337,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.65514034,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,13.66105557,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.58571585,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14.62541805,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,14,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,15,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,22,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,23,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,24,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,12,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,16,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.44267662,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.62258017,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.22288853,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,21.07322193,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.8186979,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.18318709,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.57199731,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.04944807,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.97615644,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.14942375,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.46409193,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.31731303,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.70573607,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.1102266,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.60628449,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.1819401,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.84007002,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.13385566,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.57633232,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.66547117,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.09915519,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.8498657,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.87333461,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.6118649,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,19.24331595,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.44588383,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.24587588,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.29287642,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.76991414,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.01214058,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,20.40021265,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.22789718,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.67969832,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.40331956,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.45084652,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.7185763,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.18117295,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.15309332,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.56241372,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.73767987,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.87201018,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.33020891,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.74297454,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.17204406,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.86772728,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.05295556,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.02238647,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,17.73239383,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.68478797,SA,Survey,2015,0,0,0,0,0
11/1/15,ACANCO,18.57513157,SA,Survey,2015,0,0,0,0,0
